x,y,sentiment
223,423,0.0
575,393,0.4215
256,372,0.0
570,463,0.0
300,326,0.0
654,318,0.0
300,330,0.0
382,466,0.0
683,304,0.296
666,309,-0.25
382,466,0.0
223,423,-0.6808
571,469,0.0
300,330,0.0
601,283,0.7163
149,413,0.0
256,372,0.5859
556,494,0.0
256,372,0.0
653,315,0.2023
256,372,0.5859
256,372,0.5859
575,393,0.0
589,321,0.0
589,321,0.0
575,393,0.4019
666,309,0.34
103,363,0.0
581,519,0.0
695,304,-0.4767
434,251,0.0
186,384,0.0
387,433,0.0
256,372,0.0
653,315,0.0
391,429,0.6369
544,378,0.5815
223,423,0.0
620,344,0.0
619,342,0.0
382,466,0.0
256,372,0.0
146,418,0.1739
184,384,-0.0516
455,372,-0.2163
455,372,-0.2163
223,423,-0.5106
434,251,0.0
256,372,-0.4215
601,416,0.7269
256,372,0.4019
420,372,0.0
573,442,0.0
256,372,0.0
387,433,0.0
101,244,0.0
382,466,0.3612
435,255,-0.3182
256,372,0.0
387,433,-0.4939
494,361,0.0
494,361,0.0
146,418,0.0
190,450,0.6739
599,285,0.0
382,381,0.0
599,285,0.3182
496,303,-0.2732
499,359,0.0
300,334,0.0
300,334,0.0
607,344,0.0
92,194,0.4767
382,466,0.0
414,475,-0.7088
494,361,0.0
494,361,0.0
469,400,0.0
146,418,0.0
382,381,0.0
683,294,0.4215
390,275,-0.4404
556,495,0.6234
146,418,-0.3818
80,434,0.0
80,434,0.0
534,419,0.0
382,466,0.0
387,433,0.2481
537,417,0.0
544,378,0.5684
635,386,0.6696
107,358,0.5319
146,418,0.0
620,344,0.0
496,303,-0.5574
652,321,0.6249
548,440,0.0
601,283,0.0
570,315,0.0
604,322,0.0
184,384,-0.5719
511,386,0.0
471,463,0.0
539,388,0.0
691,295,0.0
601,283,-0.8092
532,336,0.0
556,495,0.6633
400,461,0.0
387,433,-0.7165
506,403,0.0
436,253,-0.4141
387,433,0.7096
217,419,0.0
406,474,0.0
648,318,0.0
495,299,-0.6597
655,316,0.0
624,264,-0.3595
484,331,-0.7442
544,378,0.1531
648,318,-0.7269
190,450,0.0
551,328,-0.3818
655,316,0.0
471,463,-0.5461
607,344,0.0
134,375,0.0
559,402,0.0
146,418,0.4215
584,298,0.5859
184,384,0.0
654,318,0.0
648,318,0.368
382,466,0.0
559,402,-0.25
523,463,0.34
654,318,0.0
184,384,-0.6597
556,495,0.0
620,344,0.0
655,320,-0.6705
578,395,0.3313
581,504,-0.765
471,463,-0.5622
654,318,-0.5574
536,463,0.0
223,423,0.0
556,501,0.7734
390,430,0.0
588,273,0.0
619,346,0.0
569,322,0.0
514,334,-0.2732
583,517,-0.6124
155,418,-0.7184
417,345,0.0
581,504,0.0
581,504,0.0
654,318,-0.926
538,343,0.0
499,359,-0.0772
406,474,-0.4767
106,367,-0.802
588,273,-0.5994
146,418,0.0
580,332,-0.5118
580,332,-0.5118
406,474,0.0
578,395,0.3182
300,330,0.0
300,330,0.0
462,438,0.0
581,504,-0.4215
406,474,0.0
517,415,0.6249
581,504,0.0
688,304,0.0
119,348,0.0
406,474,-0.4404
387,433,-0.4708
607,344,0.0
406,474,0.0
654,318,-0.2732
607,344,-0.6616
468,303,0.6801
620,344,0.0
455,372,0.0
455,372,0.0
468,303,0.6808
539,388,0.0
184,384,0.0
406,474,0.0
383,461,-0.0899
581,519,0.6369
468,303,0.4215
107,363,0.5267
539,388,0.0
468,303,0.4215
570,285,0.8176
413,468,0.0
639,330,-0.1779
556,495,0.0
619,346,0.3612
406,474,0.0
539,388,0.0
607,344,0.7269
468,303,0.4215
682,283,0.3612
468,303,0.4215
539,388,0.0
468,303,0.4215
468,303,0.4215
387,433,0.0
468,303,0.4215
301,334,0.0
639,329,-0.6187
539,388,0.0
642,329,0.0
539,388,0.0
660,317,0.0
406,474,-0.4404
556,495,0.5754
539,388,0.0
80,434,-0.4357
80,434,-0.4357
495,299,-0.4588
94,282,0.0
477,379,0.0
406,474,0.0
406,474,0.0
502,358,-0.743
556,495,0.0
539,388,0.0
406,474,-0.6808
187,383,0.0
502,358,-0.743
502,358,-0.743
559,402,0.1531
406,474,-0.4215
162,434,0.0
556,495,0.0
494,361,-0.1779
494,361,-0.1779
496,303,-0.2003
477,379,0.34
537,417,-0.7661
471,463,-0.6124
384,394,-0.6369
303,347,-0.4215
406,474,0.0
80,434,-0.6408
80,434,-0.6408
98,342,-0.1027
620,344,0.0
406,474,0.0
141,411,-0.4404
583,523,0.0
679,296,0.4563
406,474,0.7905
283,446,-0.7772
556,495,0.0
539,388,-0.6597
615,349,-0.4753
406,474,0.0
459,463,0.0
469,400,0.6124
141,411,0.4019
615,338,0.636
105,365,0.0
506,403,0.2023
654,318,-0.5267
681,297,-0.5423
537,334,-0.5994
556,495,0.0
654,318,0.3612
651,320,-0.4215
336,399,0.4215
140,412,0.0
392,430,-0.4019
523,463,0.5719
654,318,-0.3818
607,344,0.3544
103,210,0.0
103,362,0.0
654,318,-0.5106
556,495,0.0
186,386,0.0
105,362,0.0
103,210,-0.4753
571,469,0.0
471,463,-0.6166
556,495,0.0
455,372,0.0
455,372,0.0
654,318,-0.5574
556,495,0.0
654,318,0.0
283,446,0.0
618,345,0.0
105,362,0.0
407,386,0.0
159,413,0.0
471,463,0.0
556,495,0.0
556,495,0.0
390,430,0.8325
559,473,0.0
256,372,-0.1096
620,344,0.0
78,298,0.4019
256,372,0.0
580,332,0.0
580,332,0.0
454,465,-0.4767
471,463,0.0
584,318,0.0
580,332,-0.3182
580,332,-0.3182
649,316,0.0
256,372,0.0
106,207,0.0
619,346,0.0
106,207,0.0
256,372,0.0
580,332,0.0
580,332,0.0
561,496,-0.6331
106,207,0.0
654,318,-0.4939
580,332,-0.8728
580,332,-0.8728
633,309,0.0
654,318,0.0
654,318,0.0
637,305,0.0
256,372,-0.5994
654,318,-0.6808
614,282,-0.7906
434,251,-0.5562
477,379,0.0
256,372,0.6249
688,297,-0.5751
584,318,0.0
477,379,0.0
256,372,-0.7845
107,364,0.0
654,318,0.0
578,493,0.0
509,406,0.0
499,299,0.0
256,372,-0.5106
406,474,0.0
637,346,0.0
256,372,-0.7845
509,406,0.0
633,309,0.6249
654,318,0.0
589,321,0.0
589,321,0.0
406,474,-0.1027
204,371,0.0
589,321,0.5106
589,321,0.5106
223,423,0.0
654,318,0.0
107,367,-0.836
589,321,-0.4404
589,321,-0.4404
406,474,-0.5848
468,346,0.7391
620,344,0.0
559,402,-0.2942
683,301,0.0
589,321,0.0
589,321,0.0
162,416,-0.296
556,496,0.0
108,359,-0.5411
419,447,0.0
162,416,0.3612
256,372,0.0
162,416,0.6249
256,372,0.0
434,251,0.7236
469,400,0.0
535,416,-0.5053
406,474,-0.4717
696,272,0.5848
628,252,0.2283
583,517,0.0
190,450,0.0
109,363,0.0
419,447,0.0
589,321,0.2732
589,321,0.2732
523,463,0.296
419,447,0.0
162,416,0.0
507,422,-0.2209
523,463,0.7034
162,416,-0.128
162,416,-0.296
556,369,-0.6103
559,402,0.0
78,298,0.0
162,416,-0.5106
162,416,0.6249
468,303,0.4215
455,372,0.126
455,372,0.126
545,291,0.0
491,295,0.4215
468,303,0.4215
256,372,0.0
599,285,-0.2263
436,253,0.0
146,418,0.6369
471,469,-0.4576
190,450,-0.8176
304,335,0.0
468,303,0.4215
406,474,0.4404
468,303,0.4215
544,378,0.0
468,303,0.4215
406,474,0.0
544,378,0.0
190,450,0.513
301,334,-0.5423
597,281,-0.5994
640,330,0.34
545,388,0.0
190,450,0.4404
469,350,-0.4738
108,369,0.5719
406,474,0.0
583,517,0.0
99,244,0.5319
468,303,0.4215
597,281,-0.5859
407,386,0.0
468,303,0.4215
515,329,0.6114
190,450,0.3182
170,417,0.0
468,303,0.4215
624,264,-0.2732
523,463,0.296
406,474,0.0
468,303,0.4215
155,418,-0.2023
190,450,0.0
80,434,0.0
80,434,0.0
597,281,0.0
597,281,0.0
619,346,0.4215
170,417,0.0
190,450,0.0
429,305,0.2924
523,463,0.7125
190,450,0.7845
157,415,-0.8316
617,346,-0.4767
468,303,0.4215
184,386,0.0
468,303,0.0
190,450,-0.6486
406,474,0.3382
223,423,0.0
190,450,0.0
502,358,-0.743
406,474,0.0
468,303,0.4215
219,423,0.0
103,210,0.0
468,303,0.4215
468,303,0.4215
507,388,-0.128
468,303,0.4215
219,423,-0.4588
468,303,0.4215
468,303,0.4215
468,303,0.4215
517,331,0.0
468,303,0.4215
523,463,0.0
80,434,0.0
80,434,0.0
468,303,0.4215
521,354,0.0
468,303,0.4215
382,466,0.0
468,303,0.4215
496,303,-0.9136
407,386,0.8666
570,285,0.8176
589,321,-0.5859
589,321,-0.5859
133,336,0.7615
146,418,0.4939
570,285,0.8176
382,466,0.0
537,342,0.3612
382,466,0.0
654,318,-0.5859
537,417,0.0
146,412,0.0
468,303,0.4215
468,303,0.4215
534,288,-0.5656
382,466,0.0
468,303,0.4215
555,498,0.34
382,466,0.0
400,431,0.0
534,419,0.7579
468,303,0.4215
162,416,-0.0772
219,423,-0.4019
162,416,0.0
468,303,0.4215
382,466,0.0
589,321,-0.296
589,321,-0.296
536,463,0.0
555,497,-0.3612
468,303,0.4215
162,416,0.0
151,407,0.0
655,320,0.0
607,344,0.7405
555,497,-0.4023
382,466,0.0
223,423,0.4588
523,463,0.296
133,382,0.4404
392,430,0.3612
382,466,0.0
256,372,0.5673
154,417,-0.3612
146,412,-0.5893
537,417,0.8402
105,362,0.0
162,416,-0.3724
537,417,0.0
637,346,0.4926
584,298,0.0
537,417,0.5229
496,303,0.7506
162,416,0.0
625,372,0.3818
256,372,-0.296
619,343,0.0
162,416,0.0
440,290,0.0
406,474,-0.296
390,430,-0.6351
105,365,0.0
687,267,0.6062
623,337,0.0
536,463,0.0
106,207,0.0
584,518,0.0
392,430,0.2023
162,416,0.0
382,466,0.0
536,463,-0.25
106,207,0.0
521,354,-0.4939
397,323,-0.4019
397,323,-0.4019
391,430,0.4926
492,461,-0.5267
502,358,-0.743
569,488,0.5106
382,466,0.0
688,304,0.5719
106,207,0.0
502,358,-0.743
382,466,0.0
654,318,0.8491
406,474,0.0
589,321,0.5859
589,321,0.5859
502,358,-0.743
162,416,0.5267
382,466,0.0
623,337,-0.5267
162,416,-0.5574
382,466,0.0
654,318,0.0
589,321,-0.5574
589,321,-0.5574
80,434,0.5859
80,434,0.5859
496,303,0.0
382,466,0.0
468,303,0.4215
623,337,-0.5267
654,318,0.1265
256,372,-0.4019
654,318,-0.5563
534,419,-0.5106
390,426,0.0
162,416,0.2023
256,372,-0.4019
106,207,0.0
162,416,0.0
523,463,0.6239
615,282,0.9231
620,344,0.0
482,463,0.0
162,416,0.0
390,426,0.4374
496,303,0.0
162,416,0.0
660,310,-0.4588
660,310,-0.4588
434,465,0.0
578,436,0.0
468,303,0.4215
496,303,-0.6597
222,423,0.4215
556,394,-0.3182
80,434,0.0
80,434,0.0
397,341,-0.7003
146,418,0.3378
434,251,0.3802
623,337,0.3612
534,419,0.5719
654,318,0.4939
544,378,0.2732
387,364,0.0
468,303,0.4215
108,369,0.0
496,303,0.0
631,325,0.0
482,463,0.5367
80,434,-0.7382
80,434,-0.7382
552,291,0.0
80,434,0.0
80,434,0.0
569,321,0.0
535,416,0.0
631,325,-0.6943
496,303,0.0
496,303,0.0
434,251,0.0
507,422,-0.5707
570,285,0.0
623,337,0.0
571,470,0.0
654,318,0.0
373,479,-0.5216
373,479,-0.5216
654,318,-0.5574
623,337,-0.4215
543,284,0.4995
597,281,0.2462
496,300,0.5267
523,463,0.0
496,306,0.0
496,306,0.0
550,331,0.0
620,344,0.2023
283,521,0.0
283,521,0.0
654,320,0.0
654,318,0.0
559,404,-0.5719
541,274,-0.1531
391,428,0.4215
578,493,0.4389
256,372,0.0
556,495,0.0
577,312,0.0
655,320,0.4404
387,364,0.4588
468,303,0.4215
590,275,0.0
256,372,-0.5994
151,411,0.7405
561,496,0.0
403,386,0.0
498,297,0.802
550,328,0.3612
653,318,0.0
387,433,0.0
406,474,0.0
146,418,0.0
583,523,0.0
521,354,-0.296
549,291,-0.296
468,303,0.4753
544,378,0.0
468,303,0.4215
146,412,-0.75
424,382,0.0
544,378,0.2942
523,463,-0.1027
113,351,0.0
493,298,-0.0772
688,284,0.0
406,474,0.0
655,320,0.0
652,322,0.4959
498,303,-0.7644
496,303,0.5574
655,320,0.0
576,394,0.0
688,284,0.5859
432,251,0.0
580,332,0.0772
580,332,0.0772
589,321,-0.34
589,321,-0.34
556,495,0.0
387,433,0.0
541,330,-0.6114
233,313,-0.5267
233,313,-0.5267
655,320,0.0
133,336,-0.1531
219,423,0.3612
589,321,-0.34
589,321,-0.34
491,300,0.4648
233,313,0.707
233,313,0.707
80,434,-0.2368
80,434,-0.2368
498,297,-0.34
468,303,0.4215
496,303,0.7579
496,306,-0.1093
496,306,-0.1093
159,413,0.0
406,474,0.6369
556,495,-0.6633
498,297,-0.34
384,396,0.0
384,461,-0.2924
133,336,0.3182
498,297,0.802
233,313,-0.5267
233,313,-0.5267
233,313,0.0
233,313,0.0
498,297,0.802
655,320,0.0
216,423,0.795
103,210,0.3382
523,463,0.0
471,463,-0.891
469,400,-0.8203
688,304,0.0
468,303,0.4215
544,378,0.783
556,495,-0.6633
585,323,-0.5255
498,297,-0.34
523,463,0.0
106,207,0.0
107,364,0.4184
526,401,0.6249
108,359,0.6767
468,303,0.4215
107,364,0.4184
406,474,-0.5267
655,320,-0.5719
106,207,0.0
146,418,0.3164
146,412,0.0
468,303,0.4215
384,396,0.7531
406,474,0.0
655,320,0.0
544,378,0.4724
523,463,0.296
654,318,0.0
628,252,0.0
654,314,-0.5106
184,384,-0.296
688,284,0.6884
580,332,-0.25
580,332,-0.25
406,474,0.0
468,303,0.4215
219,423,-0.3818
184,384,-0.4404
103,210,0.0
184,384,-0.3182
580,332,0.089
580,332,0.089
100,352,-0.2185
100,352,-0.2185
184,384,-0.5106
589,321,0.0
589,321,0.0
498,297,-0.34
184,384,-0.4588
655,320,0.0
637,346,0.0
565,307,0.0
565,307,0.0
619,346,-0.1027
544,378,0.3612
106,207,0.0
80,434,0.0
80,434,0.0
471,469,0.0
399,429,0.0
471,463,-0.612
108,369,-0.25
589,321,0.0
589,321,0.0
80,434,0.0
80,434,0.0
619,346,-0.5559
571,469,0.0
654,318,0.0
300,326,-0.296
184,384,0.0
406,474,0.9118
654,318,0.6369
580,332,0.0
580,332,0.0
108,369,0.4404
184,384,0.1531
153,413,-0.5267
559,494,0.0
697,303,0.6486
584,325,0.0
496,306,-0.6696
496,306,-0.6696
682,280,0.5267
654,320,0.25
106,207,0.0
146,418,-0.296
588,323,0.0943
384,461,-0.3635
571,469,0.8201
659,317,0.6546
106,207,0.0
146,418,0.5994
184,384,-0.3612
654,318,-0.7574
654,320,-0.4404
523,463,0.296
615,282,0.0
571,469,0.0
615,282,0.0
582,525,0.0
523,463,0.296
523,463,0.296
654,318,0.0
654,318,-0.5983
186,384,0.5927
393,433,0.0
301,334,0.4184
471,463,0.0
586,386,-0.807
550,328,0.0
159,413,0.6037
583,517,-0.6124
654,318,0.25
571,469,0.0
538,318,-0.6416
385,499,0.0
613,281,-0.5267
583,523,0.5574
523,463,-0.6908
414,475,0.0
556,496,-0.722
492,303,0.0
654,318,-0.4939
490,466,-0.694
654,318,0.6249
529,418,0.8225
632,268,-0.7579
78,298,-0.3612
593,291,0.2023
654,318,0.0
670,297,0.1531
544,378,0.2382
448,410,0.3164
80,434,-0.4767
80,434,-0.4767
654,318,0.0
421,343,0.0772
133,382,0.4574
580,332,-0.5696
580,332,-0.5696
159,413,0.1197
513,331,-0.0516
654,318,0.0
654,314,0.0
159,413,0.926
655,320,0.0
640,330,0.3182
448,410,0.0
498,303,0.0
496,303,-0.6908
406,474,0.0
455,372,0.0
455,372,0.0
184,384,-0.4767
658,314,0.4939
658,314,0.4939
654,318,0.0
468,303,0.4215
654,318,0.0
414,474,0.0
448,410,0.0
655,316,0.0
590,276,0.0
283,521,-0.7256
283,521,-0.7256
688,284,0.7003
554,494,0.2732
623,404,0.0
655,320,0.0
406,474,-0.3595
523,463,0.0
435,466,-0.5859
512,435,0.0
554,494,-0.7339
658,314,0.4767
658,314,0.4767
99,350,0.0
583,259,0.2235
104,215,0.0
406,474,0.0
583,326,-0.4019
283,521,0.0
283,521,0.0
382,466,0.0
544,378,0.0
654,318,0.0
507,388,0.0
654,318,-0.3818
494,285,0.1494
688,297,0.4648
658,319,-0.5216
550,331,0.0
162,416,0.0
406,474,0.0
99,350,-0.4767
162,416,0.0
115,347,0.2695
162,416,0.0
550,328,0.0
162,416,0.0
115,347,-0.34
589,321,0.4184
589,321,0.4184
550,331,0.0
406,474,0.0
186,386,0.0
523,463,0.296
550,331,0.0
108,372,-0.4753
468,303,0.4215
550,331,0.0
421,343,0.5994
468,303,0.4215
115,347,0.0
406,474,0.0
523,463,0.296
581,523,0.0
162,416,0.0
658,319,-0.5435
421,343,0.7579
406,474,0.0
406,474,0.0
162,416,0.0
406,474,-0.2773
550,331,0.0
162,416,0.0
115,347,0.4019
658,319,0.6784
162,416,-0.5574
406,474,0.0
468,303,0.4215
468,303,0.4215
468,303,0.4215
382,381,0.0
468,303,0.4215
547,289,0.0
283,521,0.0
283,521,0.0
146,418,0.4522
524,452,0.0
563,494,0.0
387,433,0.0
490,466,0.0
454,465,0.0
512,435,0.0
477,379,-0.2263
184,384,-0.802
436,253,0.0
643,331,-0.0258
140,412,-0.6739
654,320,0.4019
494,361,0.0
494,361,0.0
586,512,-0.0772
435,253,0.6892
146,418,0.2732
468,303,0.4215
654,318,0.6369
589,321,0.0
589,321,0.0
548,440,0.34
115,347,0.0
468,303,0.4215
574,400,-0.2244
468,303,0.4215
435,253,-0.85
472,403,0.4404
490,466,-0.2732
406,474,0.0
162,416,0.0
468,303,0.5574
472,403,0.7371
80,434,0.0
80,434,0.0
162,416,-0.3612
468,303,0.4215
654,320,-0.7845
586,386,0.0
468,303,0.4215
550,331,-0.5719
472,403,0.4404
468,303,0.4215
384,396,0.0
80,434,0.0
80,434,0.0
577,312,0.0
162,416,0.3278
190,450,-0.1697
678,297,0.0
654,318,-0.628
100,242,0.5106
654,318,0.4404
561,421,-0.4023
384,461,0.0
153,418,0.0
550,331,0.0
162,416,0.2732
407,386,0.0
582,387,-0.6486
658,319,0.0
601,283,0.0
162,416,-0.6808
577,312,-0.5267
162,416,0.0
654,318,-0.5423
162,416,0.0
491,300,0.4215
506,386,0.0
162,416,0.0
468,303,0.6705
652,321,0.8614
335,372,0.0
335,372,0.0
107,206,0.2732
162,416,0.0
468,303,0.4215
572,486,0.0
428,436,-0.4588
491,374,0.0
534,419,0.0
550,331,-0.5106
577,312,-0.25
406,474,0.4738
550,331,0.0
577,317,0.0
512,373,0.611
162,416,0.0
654,318,0.6369
550,331,-0.25
584,298,-0.4019
577,312,0.0
387,433,0.0
670,263,0.0516
537,417,-0.4767
658,319,0.0
162,416,0.0
115,347,0.0
477,379,0.0
556,488,0.2617
521,354,-0.34
577,312,0.0
550,331,0.0
583,516,0.0
671,287,-0.25
534,419,0.0
406,474,0.0
259,285,0.8392
583,516,0.6249
577,312,0.0
393,433,0.5319
490,466,-0.4995
563,400,0.1027
440,290,0.4939
435,255,-0.7269
406,474,0.0
584,518,0.0
109,363,0.5859
115,347,0.0
571,469,0.0
406,474,0.0
222,319,0.0
544,378,0.0
573,479,0.0
406,474,0.0
577,312,-0.5574
580,332,0.0
580,332,0.0
654,318,0.0
509,384,0.0
184,384,0.0
590,276,0.6249
493,309,0.4724
109,363,-0.5719
580,332,0.0
580,332,0.0
589,321,0.0
589,321,0.0
577,312,-0.3818
514,334,0.924
556,494,0.0
408,466,0.0
406,474,0.0
563,507,-0.1027
436,253,0.0
394,426,-0.4588
406,474,0.0
578,493,0.0
406,474,0.0
406,474,0.0
563,494,0.6903
588,323,0.0
406,474,0.0
694,276,0.0
544,378,0.0
588,323,0.0
523,463,0.296
554,494,0.3182
493,300,0.5216
654,318,0.4926
534,419,0.4404
537,295,0.0
109,363,-0.5719
663,310,-0.3769
689,282,0.7964
490,466,-0.2103
559,494,0.0
671,287,0.0
642,332,0.3182
146,418,-0.5607
563,512,0.461
119,348,0.0
559,494,-0.2263
436,253,0.0811
406,474,0.0
559,494,0.3612
283,521,0.5778
283,521,0.5778
556,495,-0.296
490,466,0.0
612,280,-0.6207
559,494,0.3612
490,466,-0.5319
406,474,0.4692
523,463,0.0
646,319,-0.7783
469,350,0.5106
575,479,0.0
551,294,0.0
574,400,0.0
531,352,0.4404
531,352,0.4404
583,522,0.0
406,474,0.0
537,417,0.0
490,466,0.3612
406,471,0.3612
580,310,0.0
434,250,0.4574
544,434,0.3612
468,303,0.4215
523,463,0.3182
160,413,0.0
652,321,0.128
654,318,-0.5719
406,474,0.0
654,318,0.0
654,318,-0.6486
523,463,-0.2037
406,474,0.0
558,506,0.25
617,346,0.0
654,318,0.2023
469,400,0.4939
523,463,0.0
505,305,0.0
505,305,0.0
523,353,0.2714
654,318,0.0
387,433,0.5859
406,474,0.0
582,523,0.0
420,427,0.25
256,372,0.0
523,463,-0.2632
654,318,-0.3612
256,372,0.6749
454,465,-0.6696
539,388,0.6467
654,320,0.0
559,494,0.0
559,494,0.8429
654,318,0.0
468,303,0.4215
146,418,-0.4442
406,474,0.0
149,413,0.4767
654,318,-0.3818
256,372,-0.4939
582,523,0.0
256,372,0.4404
468,303,0.4215
556,495,-0.6166
550,331,0.4588
559,494,-0.6597
589,321,0.5859
589,321,0.5859
387,433,-0.7734
469,350,-0.3374
468,303,0.4215
484,331,-0.7934
523,434,0.6098
468,303,0.4215
582,523,0.0
550,331,-0.3612
654,318,-0.7184
116,345,0.0
589,321,0.1406
589,321,0.1406
531,352,0.7689
531,352,0.7689
588,322,0.7964
601,283,0.0
146,418,0.0
219,423,0.0
654,320,0.0
456,330,0.4199
584,326,0.5859
637,346,0.0
658,319,-0.4199
658,314,0.3384
658,314,0.3384
556,495,-0.4466
524,452,0.0
574,302,0.836
559,494,0.0
397,323,0.0
397,323,0.0
99,242,-0.296
583,523,0.0
531,352,0.0
531,352,0.0
521,354,0.0
256,372,-0.6705
99,242,-0.6249
468,303,0.4215
158,414,0.4898
583,523,0.0
490,466,0.0
468,303,0.4215
589,321,-0.3612
589,321,-0.3612
256,372,0.0
555,491,0.0
582,523,0.3612
556,495,0.0
583,523,0.0
468,303,0.4215
556,495,0.0
643,331,0.0
601,283,0.0
407,386,0.0
256,372,-0.5267
256,372,-0.5267
406,474,0.0
583,523,0.0
556,394,0.0
564,492,0.3612
590,276,-0.1779
683,301,-0.4466
406,474,0.0
583,523,0.0
601,283,0.4374
468,303,0.4215
508,423,0.128
407,386,0.3182
301,334,0.0
568,311,-0.4912
406,474,0.0
572,475,0.5083
583,523,0.0
406,474,0.0
468,303,0.4215
184,384,0.0
556,488,0.4404
406,474,0.0
510,462,-0.6249
429,254,0.5719
537,333,-0.3612
571,469,0.0
99,242,0.25
394,427,0.0
623,404,0.0
658,314,0.0
658,314,0.0
283,521,0.8925
283,521,0.8925
635,353,-0.183
116,345,0.0
536,463,0.0
589,321,0.0
565,307,-0.1779
589,321,0.0
468,303,-0.5106
623,345,-0.2649
219,423,-0.4199
256,372,0.6908
571,469,0.0
523,434,-0.7964
601,283,0.0
523,434,-0.7964
406,474,0.0
521,354,0.0
406,474,0.0
256,372,0.7481
406,474,0.0
468,303,0.6808
256,372,0.1506
521,354,0.128
578,493,0.0
406,474,0.0
589,321,0.1779
589,321,0.1779
256,372,0.3612
689,290,-0.4588
406,474,0.0
652,317,0.6476
406,474,0.0
99,242,-0.3235
648,322,0.6892
565,512,0.7745
580,332,0.0
580,332,0.0
683,294,0.0
523,463,0.0
99,242,-0.6249
555,497,0.0
580,332,0.0
580,332,0.0
146,418,0.0
637,326,0.0
116,345,0.0
559,473,0.5106
406,474,0.0
640,330,0.906
468,303,0.4215
468,303,0.4215
514,334,0.8682
688,284,-0.4215
558,491,0.6597
491,300,0.0
617,346,0.6597
468,303,0.4215
642,331,0.0
654,318,-0.7579
628,252,0.0
509,318,-0.296
146,418,0.1779
454,465,0.0
537,417,-0.2144
580,332,-0.7937
580,332,-0.7937
654,320,0.5904
491,285,0.0
689,282,0.6988
186,384,0.0
146,418,0.4715
590,276,0.0
105,362,-0.5994
554,494,0.0
186,384,0.4019
468,303,0.4215
468,303,0.4215
645,328,-0.802
494,285,0.0
219,423,0.0
496,303,-0.2732
468,303,0.4215
468,303,0.4215
536,340,0.0
468,303,0.4215
555,500,0.0
619,346,0.0258
554,494,0.0
428,436,-0.8412
554,494,0.0
580,332,0.1406
580,332,0.1406
626,328,0.0
589,321,-0.2732
589,321,-0.2732
528,308,0.0
686,295,0.0
105,362,0.0
469,400,-0.0572
559,494,0.0
640,330,0.0
523,463,0.296
601,333,0.0
578,395,0.4404
555,497,0.69
283,521,0.0
283,521,0.0
382,466,0.0
578,395,0.0
651,313,-0.2577
428,436,-0.7906
565,307,0.0
105,362,0.0
512,435,0.0
426,482,0.0
573,475,-0.3612
382,466,0.0
99,242,0.0
512,435,0.0
640,329,-0.0377
142,412,0.5696
146,418,-0.7367
500,426,-0.8402
468,303,0.4215
523,463,0.0
468,303,0.4215
571,486,-0.636
468,303,0.4215
382,466,0.0
382,466,0.0
681,297,0.4648
500,426,0.0
382,466,0.0
631,325,0.0
654,320,0.0
608,338,0.0
492,461,0.0
468,303,0.4215
233,313,0.6239
233,313,0.6239
382,466,0.0
468,303,0.4215
492,461,0.0
559,494,0.0
492,461,0.0
583,523,-0.1027
492,461,0.0
496,303,0.0
382,466,0.0
494,260,-0.3843
305,355,0.4019
146,418,0.0
492,461,0.0
382,466,0.0
492,461,0.0
492,461,0.0
492,461,0.0
382,466,0.0
492,461,0.0
382,466,0.0
507,422,0.0
492,461,0.0
681,297,0.2411
514,334,0.0
492,461,0.0
468,303,0.4215
637,346,0.0
492,461,0.0
492,461,0.0
655,317,0.6808
492,298,0.0
492,461,0.0
468,303,0.4215
382,466,0.0
492,461,0.0
382,466,0.0
492,461,0.0
688,284,0.5106
204,371,0.745
384,396,0.0
601,283,-0.8092
392,428,-0.296
382,466,0.0
468,303,0.4215
655,316,0.0
660,308,-0.296
580,332,0.4019
580,332,0.4019
658,317,0.0
469,400,-0.296
382,466,0.0
523,463,0.7906
655,320,0.0
556,493,0.4939
468,303,0.6705
382,466,0.3612
654,318,-0.3818
434,251,0.0
574,400,0.0
204,371,0.627
382,466,0.0
689,279,0.0
656,313,0.0
652,316,0.0
523,463,0.296
382,466,0.0
142,412,0.0
538,414,-0.5423
382,466,0.0
382,466,0.0
80,434,0.0
80,434,0.0
615,366,0.3208
99,350,0.0
695,304,0.0
382,466,0.0
492,298,0.7783
564,511,0.3802
397,323,0.4199
397,323,0.4199
382,466,0.0
468,303,0.4215
219,423,0.0
382,466,0.0
681,297,0.3612
567,353,0.3612
661,287,-0.2023
146,412,0.63
382,466,0.0
104,214,0.4939
589,321,0.0
589,321,0.0
654,318,-0.2006
80,434,0.6588
80,434,0.6588
537,417,0.7163
133,342,-0.7804
382,466,0.0
615,338,0.0
623,343,-0.296
393,433,-0.2263
544,378,-0.4382
349,222,0.0
623,345,0.0
349,222,0.0
387,433,0.0
80,434,-0.3612
80,434,-0.3612
101,243,0.0
146,418,-0.4497
387,433,0.0
349,222,0.0
555,497,0.7579
387,433,0.0
584,511,0.0
468,303,0.4215
468,303,0.4215
520,356,0.0
426,381,-0.8384
521,354,-0.4767
477,259,0.167
544,378,0.0
406,474,0.0
578,493,-0.3182
654,314,0.0
604,356,0.0
468,303,0.4215
568,389,0.0
537,389,0.0
468,303,0.4215
534,288,0.0
163,421,-0.4939
465,350,0.0
477,259,0.0
